Date,Open,High,Low,Close,GDP,Unemployment Rate,Interest Rate,M2 Money Supply,Inflation
2017-09-05,6414.82,6426.52,6334.59,6375.57,19692.595,4.3,1.0,13733.8,2.091354
2017-09-06,6394.35,6407.4,6356.2,6393.31,19692.595,4.3,1.0,13733.8,2.091354
2017-09-07,6402.94,6413.07,6379.81,6397.87,19692.595,4.3,1.0,13733.8,2.091354
2017-09-08,6389.65,6391.41,6354.96,6360.19,19692.595,4.3,1.0,13733.8,2.091354
2017-09-11,6411.18,6439.11,6410.71,6432.26,19692.595,4.3,1.0,13733.8,2.091354
2017-09-12,6448.81,6455.02,6429.54,6454.28,19692.595,4.3,1.0,13733.8,2.091354
2017-09-13,6440.72,6460.42,6433.2,6460.19,19692.595,4.3,1.0,13733.8,2.091354
2017-09-14,6439.46,6455.32,6424.04,6429.08,19692.595,4.3,1.0,13733.8,2.091354
2017-09-15,6426.16,6464.27,6419.65,6448.47,19692.595,4.3,1.0,13733.8,2.091354
2017-09-18,6460.1,6477.77,6438.41,6454.64,19692.595,4.3,1.0,13733.8,2.091354
2017-09-19,6465.57,6467.79,6446.75,6461.32,19692.595,4.3,1.0,13733.8,2.091354
2017-09-20,6459.74,6466.05,6414.23,6456.04,19692.595,4.3,1.0,13733.8,2.091354
2017-09-21,6448.57,6448.57,6405.3,6422.69,19692.595,4.3,1.0,13733.8,2.091354
2017-09-22,6401.44,6429.54,6400.82,6426.92,19692.595,4.3,1.0,13733.8,2.091354
2017-09-25,6403.11,6408.06,6343.96,6370.59,19692.595,4.3,1.0,13733.8,2.091354
2017-09-26,6391.85,6405.0,6364.57,6380.16,19692.595,4.3,1.0,13733.8,2.091354
2017-09-27,6414.37,6472.65,6405.36,6453.26,19692.595,4.3,1.0,13733.8,2.091354
2017-09-28,6437.96,6456.23,6427.66,6453.45,19692.595,4.3,1.0,13733.8,2.091354
2017-09-29,6461.28,6497.98,6454.86,6495.96,19692.595,4.3,1.0,13733.8,2.091354
2017-10-02,6506.08,6527.22,6484.14,6516.72,20037.088,4.2,1.0,13788.5,2.177581
2017-10-03,6523.74,6532.18,6509.71,6531.71,20037.088,4.2,1.0,13788.5,2.177581
2017-10-04,6521.96,6546.46,6513.12,6534.63,20037.088,4.2,1.0,13788.5,2.177581
2017-10-05,6552.87,6587.21,6547.65,6585.36,20037.088,4.2,1.0,13788.5,2.177581
2017-10-06,6566.95,6590.18,6566.84,6590.18,20037.088,4.2,1.0,13788.5,2.177581
2017-10-09,6597.37,6599.34,6572.44,6579.73,20037.088,4.2,1.0,13788.5,2.177581
2017-10-10,6602.49,6608.3,6561.78,6587.25,20037.088,4.2,1.0,13788.5,2.177581
2017-10-11,6586.73,6604.21,6577.98,6603.55,20037.088,4.2,1.0,13788.5,2.177581
2017-10-12,6594.76,6613.5,6586.32,6591.51,20037.088,4.2,1.0,13788.5,2.177581
2017-10-13,6613.21,6616.58,6602.2,6605.8,20037.088,4.2,1.0,13788.5,2.177581
2017-10-16,6622.55,6632.5,6607.04,6624.0,20037.088,4.2,1.0,13788.5,2.177581
2017-10-17,6621.42,6628.6,6613.21,6623.66,20037.088,4.2,1.0,13788.5,2.177581
2017-10-18,6634.26,6635.52,6613.55,6624.22,20037.088,4.2,1.0,13788.5,2.177581
2017-10-19,6583.7,6605.29,6558.53,6605.07,20037.088,4.2,1.0,13788.5,2.177581
2017-10-20,6633.37,6640.03,6622.92,6629.05,20037.088,4.2,1.0,13788.5,2.177581
2017-10-23,6641.57,6641.57,6581.15,6586.83,20037.088,4.2,1.0,13788.5,2.177581
2017-10-24,6598.61,6611.91,6582.06,6598.43,20037.088,4.2,1.0,13788.5,2.177581
2017-10-25,6587.22,6600.65,6517.93,6563.89,20037.088,4.2,1.0,13788.5,2.177581
2017-10-26,6567.59,6582.76,6550.03,6556.77,20037.088,4.2,1.0,13788.5,2.177581
2017-10-27,6635.03,6708.13,6625.78,6701.26,20037.088,4.2,1.0,13788.5,2.177581
2017-10-30,6693.77,6727.39,6677.15,6698.96,20037.088,4.2,1.0,13788.5,2.177581
2017-10-31,6713.71,6737.75,6705.79,6727.67,20037.088,4.2,1.0,13788.5,2.177581
2017-11-01,6758.64,6759.66,6691.48,6716.53,20037.088,4.2,1.0,13814.7,2.099803
2017-11-02,6709.39,6719.97,6677.55,6714.94,20037.088,4.2,1.0,13814.7,2.099803
2017-11-03,6737.09,6765.14,6712.93,6764.44,20037.088,4.2,1.0,13814.7,2.099803
2017-11-06,6763.3,6790.66,6763.17,6786.44,20037.088,4.2,1.0,13814.7,2.099803
2017-11-07,6785.44,6795.52,6750.34,6767.78,20037.088,4.2,1.0,13814.7,2.099803
2017-11-08,6764.85,6791.66,6753.34,6789.12,20037.088,4.2,1.0,13814.7,2.099803
2017-11-09,6737.45,6758.93,6687.28,6750.05,20037.088,4.2,1.0,13814.7,2.099803
2017-11-10,6736.39,6757.34,6727.34,6750.94,20037.088,4.2,1.0,13814.7,2.099803
2017-11-13,6727.39,6766.3,6723.43,6757.6,20037.088,4.2,1.0,13814.7,2.099803
2017-11-14,6733.87,6743.63,6709.27,6737.87,20037.088,4.2,1.0,13814.7,2.099803
2017-11-15,6700.68,6725.32,6667.31,6706.21,20037.088,4.2,1.0,13814.7,2.099803
2017-11-16,6742.34,6806.67,6742.34,6793.29,20037.088,4.2,1.0,13814.7,2.099803
2017-11-17,6794.45,6797.75,6777.43,6782.79,20037.088,4.2,1.0,13814.7,2.099803
2017-11-20,6789.28,6795.83,6779.48,6790.71,20037.088,4.2,1.0,13814.7,2.099803
2017-11-21,6820.55,6862.66,6820.02,6862.48,20037.088,4.2,1.0,13814.7,2.099803
2017-11-22,6869.53,6874.52,6859.28,6867.36,20037.088,4.2,1.0,13814.7,2.099803
2017-11-24,6878.11,6890.02,6873.74,6889.16,20037.088,4.2,1.0,13814.7,2.099803
2017-11-27,6889.91,6897.43,6867.9,6878.52,20037.088,4.2,1.0,13814.7,2.099803
2017-11-28,6893.72,6914.19,6866.21,6912.36,20037.088,4.2,1.0,13814.7,2.099803
2017-11-29,6907.28,6908.33,6793.95,6824.39,20037.088,4.2,1.0,13814.7,2.099803
2017-11-30,6852.8,6888.65,6838.48,6873.97,20037.088,4.2,1.0,13814.7,2.099803
2017-12-01,6844.04,6872.18,6737.16,6847.59,20037.088,4.1,1.0,13860.3,2.117186
2017-12-04,6897.14,6899.23,6770.69,6775.37,20037.088,4.1,1.0,13860.3,2.117186
2017-12-05,6759.14,6836.45,6752.32,6762.21,20037.088,4.1,1.0,13860.3,2.117186
2017-12-06,6742.07,6787.42,6734.13,6776.38,20037.088,4.1,1.0,13860.3,2.117186
2017-12-07,6785.74,6829.29,6778.2,6812.84,20037.088,4.1,1.0,13860.3,2.117186
2017-12-08,6859.95,6870.48,6831.61,6840.08,20037.088,4.1,1.0,13860.3,2.117186
2017-12-11,6847.64,6879.8,6844.88,6875.08,20037.088,4.1,1.0,13860.3,2.117186
2017-12-12,6872.72,6884.81,6856.3,6862.32,20037.088,4.1,1.0,13860.3,2.117186
2017-12-13,6880.41,6897.62,6871.87,6875.8,20037.088,4.1,1.0,13860.3,2.117186
2017-12-14,6887.39,6901.13,6851.63,6856.53,20037.088,4.1,1.0,13860.3,2.117186
2017-12-15,6871.55,6945.82,6871.45,6936.58,20037.088,4.1,1.0,13860.3,2.117186
2017-12-18,6980.4,7003.89,6975.54,6994.76,20037.088,4.1,1.0,13860.3,2.117186
2017-12-19,6991.25,6995.88,6951.49,6963.85,20037.088,4.1,1.0,13860.3,2.117186
2017-12-20,6991.26,6991.25,6935.42,6960.96,20037.088,4.1,1.0,13860.3,2.117186
2017-12-21,6972.88,6992.63,6961.2,6965.36,20037.088,4.1,1.0,13860.3,2.117186
2017-12-22,6958.02,6962.26,6944.45,6959.96,20037.088,4.1,1.0,13860.3,2.117186
2017-12-26,6928.92,6942.14,6915.56,6936.25,20037.088,4.1,1.0,13860.3,2.117186
2017-12-27,6941.45,6955.38,6931.34,6939.34,20037.088,4.1,1.0,13860.3,2.117186
2017-12-28,6953.38,6954.81,6936.75,6950.16,20037.088,4.1,1.0,13860.3,2.117186
2017-12-29,6952.61,6954.98,6903.39,6903.39,20037.088,4.1,1.0,13860.3,2.117186
2018-01-02,6937.65,7006.91,6924.08,7006.9,20328.553,4.0,1.0,13869.2,2.157823
2018-01-03,7017.07,7069.15,7016.7,7065.53,20328.553,4.0,1.0,13869.2,2.157823
2018-01-04,7089.5,7098.05,7072.38,7077.91,20328.553,4.0,1.0,13869.2,2.157823
2018-01-05,7105.74,7137.04,7097.08,7136.56,20328.553,4.0,1.0,13869.2,2.157823
2018-01-08,7135.38,7161.35,7124.09,7157.39,20328.553,4.0,1.0,13869.2,2.157823
2018-01-09,7174.19,7181.14,7148.3,7163.58,20328.553,4.0,1.0,13869.2,2.157823
2018-01-10,7129.83,7154.24,7111.52,7153.57,20328.553,4.0,1.0,13869.2,2.157823
2018-01-11,7168.73,7211.78,7163.23,7211.78,20328.553,4.0,1.0,13869.2,2.157823
2018-01-12,7208.17,7265.26,7205.18,7261.06,20328.553,4.0,1.0,13869.2,2.157823
2018-01-16,7307.19,7330.33,7205.93,7223.69,20328.553,4.0,1.0,13869.2,2.157823
2018-01-17,7257.77,7309.36,7229.32,7298.28,20328.553,4.0,1.0,13869.2,2.157823
2018-01-18,7293.65,7313.9,7276.11,7296.05,20328.553,4.0,1.0,13869.2,2.157823
2018-01-19,7312.0,7336.38,7297.29,7336.38,20328.553,4.0,1.0,13869.2,2.157823
2018-01-22,7338.04,7408.03,7332.81,7408.03,20328.553,4.0,1.0,13869.2,2.157823
2018-01-23,7424.95,7465.4,7423.18,7460.29,20328.553,4.0,1.0,13869.2,2.157823
2018-01-24,7474.16,7486.32,7376.75,7415.06,20328.553,4.0,1.0,13869.2,2.157823
2018-01-25,7457.95,7458.54,7388.58,7411.16,20328.553,4.0,1.0,13869.2,2.157823
2018-01-26,7448.33,7505.77,7431.22,7505.77,20328.553,4.0,1.0,13869.2,2.157823
2018-01-29,7484.47,7500.61,7455.55,7466.51,20328.553,4.0,1.0,13869.2,2.157823
2018-01-30,7388.89,7433.65,7373.99,7402.48,20328.553,4.0,1.0,13869.2,2.157823
2018-01-31,7443.25,7453.98,7381.13,7411.48,20328.553,4.0,1.0,13869.2,2.157823
2018-02-01,7377.17,7441.09,7362.28,7385.86,20328.553,4.1,1.5,13907.3,2.123101
2018-02-02,7347.59,7364.43,7238.18,7240.95,20328.553,4.1,1.5,13907.3,2.123101
2018-02-05,7165.96,7277.36,6967.53,6967.53,20328.553,4.1,1.5,13907.3,2.123101
2018-02-06,6837.56,7126.55,6824.82,7115.88,20328.553,4.1,1.5,13907.3,2.123101
2018-02-07,7086.2,7170.34,7051.53,7051.98,20328.553,4.1,1.5,13907.3,2.123101
2018-02-08,7067.3,7073.99,6776.77,6777.16,20328.553,4.1,1.5,13907.3,2.123101
2018-02-09,6863.34,6917.01,6630.67,6874.49,20328.553,4.1,1.5,13907.3,2.123101
2018-02-12,6936.68,7023.62,6879.69,6981.96,20328.553,4.1,1.5,13907.3,2.123101
2018-02-13,6942.16,7025.68,6938.16,7013.51,20328.553,4.1,1.5,13907.3,2.123101
2018-02-14,6979.24,7152.05,6977.07,7143.62,20328.553,4.1,1.5,13907.3,2.123101
2018-02-15,7200.75,7256.93,7130.39,7256.43,20328.553,4.1,1.5,13907.3,2.123101
2018-02-16,7236.52,7303.26,7226.38,7239.47,20328.553,4.1,1.5,13907.3,2.123101
2018-02-20,7209.03,7295.95,7206.0,7234.31,20328.553,4.1,1.5,13907.3,2.123101
2018-02-21,7258.48,7338.64,7218.11,7218.23,20328.553,4.1,1.5,13907.3,2.123101
2018-02-22,7252.47,7280.93,7194.84,7210.09,20328.553,4.1,1.5,13907.3,2.123101
2018-02-23,7261.35,7337.83,7232.5,7337.39,20328.553,4.1,1.5,13907.3,2.123101
2018-02-26,7373.3,7421.85,7360.25,7421.46,20328.553,4.1,1.5,13907.3,2.123101
2018-02-27,7416.17,7438.09,7330.36,7330.35,20328.553,4.1,1.5,13907.3,2.123101
2018-02-28,7371.41,7386.8,7273.01,7273.01,20328.553,4.1,1.5,13907.3,2.123101
2018-03-01,7274.75,7307.84,7117.66,7180.56,20328.553,4.0,1.5,13966.4,2.366926
2018-03-02,7099.54,7267.19,7084.83,7257.87,20328.553,4.0,1.5,13966.4,2.366926
2018-03-05,7222.89,7350.07,7205.31,7330.7,20328.553,4.0,1.5,13966.4,2.366926
2018-03-06,7366.61,7378.03,7319.68,7372.01,20328.553,4.0,1.5,13966.4,2.366926
2018-03-07,7311.74,7403.79,7311.73,7396.65,20328.553,4.0,1.5,13966.4,2.366926
2018-03-08,7422.77,7435.01,7391.5,7427.95,20328.553,4.0,1.5,13966.4,2.366926
2018-03-09,7475.98,7560.81,7469.04,7560.81,20328.553,4.0,1.5,13966.4,2.366926
2018-03-12,7581.04,7609.1,7563.44,7588.32,20328.553,4.0,1.5,13966.4,2.366926
2018-03-13,7627.52,7637.27,7492.98,7511.01,20328.553,4.0,1.5,13966.4,2.366926
2018-03-14,7539.78,7544.89,7473.9,7496.81,20328.553,4.0,1.5,13966.4,2.366926
2018-03-15,7509.24,7525.44,7463.18,7481.74,20328.553,4.0,1.5,13966.4,2.366926
2018-03-16,7504.37,7514.21,7473.68,7481.99,20328.553,4.0,1.5,13966.4,2.366926
2018-03-19,7419.2,7421.23,7285.27,7344.24,20328.553,4.0,1.5,13966.4,2.366926
2018-03-20,7353.25,7380.74,7331.23,7364.3,20328.553,4.0,1.5,13966.4,2.366926
2018-03-21,7347.5,7415.66,7325.35,7345.29,20328.553,4.0,1.5,13966.4,2.366926
2018-03-22,7257.55,7303.19,7164.38,7166.68,20328.553,4.0,1.5,13966.4,2.366926
2018-03-23,7170.68,7194.31,6992.66,6992.67,20328.553,4.0,1.5,13966.4,2.366926
2018-03-26,7125.2,7225.84,7022.34,7220.54,20328.553,4.0,1.5,13966.4,2.366926
2018-03-27,7255.47,7255.54,6963.68,7008.81,20328.553,4.0,1.5,13966.4,2.366926
2018-03-28,6978.3,7036.09,6901.07,6949.23,20328.553,4.0,1.5,13966.4,2.366926
2018-03-29,6984.66,7120.47,6935.78,7063.44,20328.553,4.0,1.5,13966.4,2.366926
2018-04-02,7016.17,7044.71,6805.96,6870.12,20580.912,4.0,1.5,13989.3,2.491592
2018-04-03,6924.35,6963.71,6835.23,6941.28,20580.912,4.0,1.5,13989.3,2.491592
2018-04-04,6811.77,7059.29,6811.77,7042.11,20580.912,4.0,1.5,13989.3,2.491592
2018-04-05,7099.25,7112.38,7036.62,7076.55,20580.912,4.0,1.5,13989.3,2.491592
2018-04-06,6999.57,7066.64,6877.76,6915.11,20580.912,4.0,1.5,13989.3,2.491592
2018-04-09,6971.45,7074.95,6944.96,6950.34,20580.912,4.0,1.5,13989.3,2.491592
2018-04-10,7060.99,7117.98,7014.88,7094.3,20580.912,4.0,1.5,13989.3,2.491592
2018-04-11,7055.0,7128.54,7055.0,7069.03,20580.912,4.0,1.5,13989.3,2.491592
2018-04-12,7112.02,7166.0,7105.09,7140.25,20580.912,4.0,1.5,13989.3,2.491592
2018-04-13,7179.62,7183.63,7078.14,7106.65,20580.912,4.0,1.5,13989.3,2.491592
2018-04-16,7153.87,7178.51,7115.85,7156.28,20580.912,4.0,1.5,13989.3,2.491592
2018-04-17,7215.12,7298.59,7206.55,7281.1,20580.912,4.0,1.5,13989.3,2.491592
2018-04-18,7292.38,7319.58,7259.9,7295.24,20580.912,4.0,1.5,13989.3,2.491592
2018-04-19,7258.62,7277.45,7215.18,7238.06,20580.912,4.0,1.5,13989.3,2.491592
2018-04-20,7220.64,7222.99,7123.48,7146.13,20580.912,4.0,1.5,13989.3,2.491592
2018-04-23,7173.99,7195.72,7094.43,7128.6,20580.912,4.0,1.5,13989.3,2.491592
2018-04-24,7160.77,7171.67,6961.52,7007.35,20580.912,4.0,1.5,13989.3,2.491592
2018-04-25,7009.99,7030.73,6926.98,7003.74,20580.912,4.0,1.5,13989.3,2.491592
2018-04-26,7080.49,7143.94,7055.66,7118.68,20580.912,4.0,1.5,13989.3,2.491592
2018-04-27,7195.52,7197.16,7083.95,7119.8,20580.912,4.0,1.5,13989.3,2.491592
2018-04-30,7133.95,7169.81,7065.41,7066.27,20580.912,4.0,1.5,13989.3,2.491592
2018-05-01,7053.65,7133.27,7036.18,7130.7,20580.912,3.8,1.5,14055.7,2.543212
2018-05-02,7138.45,7169.46,7094.72,7100.9,20580.912,3.8,1.5,14055.7,2.543212
2018-05-03,7065.03,7112.59,6991.14,7088.15,20580.912,3.8,1.5,14055.7,2.543212
2018-05-04,7065.67,7228.26,7057.89,7209.62,20580.912,3.8,1.5,14055.7,2.543212
2018-05-07,7241.82,7291.74,7235.76,7265.21,20580.912,3.8,1.5,14055.7,2.543212
2018-05-08,7255.34,7278.81,7224.7,7266.9,20580.912,3.8,1.5,14055.7,2.543212
2018-05-09,7281.53,7344.8,7259.06,7339.91,20580.912,3.8,1.5,14055.7,2.543212
2018-05-10,7355.9,7414.15,7353.63,7404.97,20580.912,3.8,1.5,14055.7,2.543212
2018-05-11,7393.97,7417.67,7372.26,7402.88,20580.912,3.8,1.5,14055.7,2.543212
2018-05-14,7429.45,7458.42,7401.89,7411.32,20580.912,3.8,1.5,14055.7,2.543212
2018-05-15,7361.3,7363.52,7320.97,7351.63,20580.912,3.8,1.5,14055.7,2.543212
2018-05-16,7356.22,7413.32,7356.16,7398.3,20580.912,3.8,1.5,14055.7,2.543212
2018-05-17,7379.58,7425.39,7350.46,7382.47,20580.912,3.8,1.5,14055.7,2.543212
2018-05-18,7364.34,7381.16,7343.97,7354.34,20580.912,3.8,1.5,14055.7,2.543212
2018-05-21,7406.34,7431.82,7368.21,7394.04,20580.912,3.8,1.5,14055.7,2.543212
2018-05-22,7420.85,7432.53,7370.33,7378.46,20580.912,3.8,1.5,14055.7,2.543212
2018-05-23,7335.03,7426.79,7334.62,7425.96,20580.912,3.8,1.5,14055.7,2.543212
2018-05-24,7421.99,7435.38,7357.5,7424.43,20580.912,3.8,1.5,14055.7,2.543212
2018-05-25,7422.2,7452.85,7415.58,7433.85,20580.912,3.8,1.5,14055.7,2.543212
2018-05-29,7398.51,7435.13,7354.29,7396.59,20580.912,3.8,1.5,14055.7,2.543212
2018-05-30,7428.41,7473.81,7423.67,7462.45,20580.912,3.8,1.5,14055.7,2.543212
2018-05-31,7455.58,7492.42,7431.41,7442.12,20580.912,3.8,1.5,14055.7,2.543212
2018-06-01,7487.66,7557.38,7487.23,7554.33,20580.912,4.0,1.5,14117.5,2.551897
2018-06-04,7570.08,7607.17,7561.2,7606.46,20580.912,4.0,1.5,14117.5,2.551897
2018-06-05,7621.36,7644.48,7602.38,7637.86,20580.912,4.0,1.5,14117.5,2.551897
2018-06-06,7652.81,7691.65,7622.32,7689.24,20580.912,4.0,1.5,14117.5,2.551897
2018-06-07,7697.41,7697.41,7597.66,7635.07,20580.912,4.0,1.5,14117.5,2.551897
2018-06-08,7607.74,7653.57,7595.15,7645.51,20580.912,4.0,1.5,14117.5,2.551897
2018-06-11,7647.24,7677.29,7642.87,7659.93,20580.912,4.0,1.5,14117.5,2.551897
2018-06-12,7673.87,7708.25,7669.53,7703.79,20580.912,4.0,1.5,14117.5,2.551897
2018-06-13,7713.9,7748.96,7686.65,7695.7,20580.912,4.0,1.5,14117.5,2.551897
2018-06-14,7723.53,7768.6,7723.54,7761.04,20580.912,4.0,1.5,14117.5,2.551897
2018-06-15,7725.03,7755.72,7704.34,7746.38,20580.912,4.0,1.5,14117.5,2.551897
2018-06-18,7692.96,7749.36,7676.83,7747.03,20580.912,4.0,1.5,14117.5,2.551897
2018-06-19,7658.47,7727.41,7635.73,7725.59,20580.912,4.0,1.5,14117.5,2.551897
2018-06-20,7764.15,7806.6,7755.48,7781.51,20580.912,4.0,1.5,14117.5,2.551897
2018-06-21,7800.3,7803.45,7699.2,7712.95,20580.912,4.0,1.5,14117.5,2.551897
2018-06-22,7739.69,7739.71,7679.13,7692.82,20580.912,4.0,1.5,14117.5,2.551897
2018-06-25,7631.12,7639.73,7477.73,7532.01,20580.912,4.0,1.5,14117.5,2.551897
2018-06-26,7553.74,7597.49,7527.0,7561.63,20580.912,4.0,1.5,14117.5,2.551897
2018-06-27,7586.33,7610.67,7444.17,7445.08,20580.912,4.0,1.5,14117.5,2.551897
2018-06-28,7438.11,7526.07,7419.56,7503.68,20580.912,4.0,1.5,14117.5,2.551897
2018-06-29,7544.13,7573.59,7502.95,7510.3,20580.912,4.0,1.5,14117.5,2.551897
2018-07-02,7451.9,7568.1,7443.1,7567.69,20798.73,3.8,1.5,14157.0,2.518753
2018-07-03,7593.63,7594.33,7498.5,7502.67,20798.73,3.8,1.5,14157.0,2.518753
2018-07-05,7550.66,7589.19,7511.43,7586.43,20798.73,3.8,1.5,14157.0,2.518753
2018-07-06,7595.93,7695.81,7588.65,7688.39,20798.73,3.8,1.5,14157.0,2.518753
2018-07-09,7731.75,7757.29,7702.06,7756.2,20798.73,3.8,1.5,14157.0,2.518753
2018-07-10,7770.63,7777.48,7731.98,7759.2,20798.73,3.8,1.5,14157.0,2.518753
2018-07-11,7698.51,7748.16,7696.58,7716.61,20798.73,3.8,1.5,14157.0,2.518753
2018-07-12,7752.71,7825.67,7746.76,7823.92,20798.73,3.8,1.5,14157.0,2.518753
2018-07-13,7827.62,7843.52,7803.34,7825.98,20798.73,3.8,1.5,14157.0,2.518753
2018-07-16,7831.74,7838.82,7791.98,7805.72,20798.73,3.8,1.5,14157.0,2.518753
2018-07-17,7751.98,7867.15,7749.61,7855.12,20798.73,3.8,1.5,14157.0,2.518753
2018-07-18,7859.43,7863.77,7822.83,7854.44,20798.73,3.8,1.5,14157.0,2.518753
2018-07-19,7829.8,7849.85,7811.15,7825.3,20798.73,3.8,1.5,14157.0,2.518753
2018-07-20,7843.08,7860.25,7815.86,7820.2,20798.73,3.8,1.5,14157.0,2.518753
2018-07-23,7806.93,7846.76,7776.56,7841.87,20798.73,3.8,1.5,14157.0,2.518753
2018-07-24,7914.35,7928.79,7814.33,7840.77,20798.73,3.8,2.0,14157.0,2.518753
2018-07-25,7839.09,7933.31,7838.76,7932.24,20798.73,3.8,2.0,14157.0,2.518753
2018-07-26,7848.04,7881.3,7834.07,7852.18,20798.73,3.8,2.0,14157.0,2.518753
2018-07-27,7889.75,7889.75,7698.96,7737.42,20798.73,3.8,2.0,14157.0,2.518753
2018-07-30,7735.27,7740.26,7604.24,7630.0,20798.73,3.8,2.0,14157.0,2.518753
2018-07-31,7654.59,7709.48,7614.84,7671.79,20798.73,3.8,2.0,14157.0,2.518753
2018-08-01,7701.82,7732.68,7670.72,7707.29,20798.73,3.8,2.0,14206.0,2.432443
2018-08-02,7659.52,7808.85,7659.52,7802.69,20798.73,3.8,2.0,14206.0,2.432443
2018-08-03,7819.23,7824.06,7783.3,7812.01,20798.73,3.8,2.0,14206.0,2.432443
2018-08-06,7809.54,7859.68,7801.88,7859.68,20798.73,3.8,2.0,14206.0,2.432443
2018-08-07,7878.62,7898.2,7868.65,7883.66,20798.73,3.8,2.0,14206.0,2.432443
2018-08-08,7880.0,7901.69,7864.46,7888.33,20798.73,3.8,2.0,14206.0,2.432443
2018-08-09,7886.52,7923.35,7881.06,7891.78,20798.73,3.8,2.0,14206.0,2.432443
2018-08-10,7834.71,7866.19,7818.37,7839.11,20798.73,3.8,2.0,14206.0,2.432443
2018-08-13,7848.0,7888.66,7814.27,7819.71,20798.73,3.8,2.0,14206.0,2.432443
2018-08-14,7847.88,7878.23,7815.5,7870.89,20798.73,3.8,2.0,14206.0,2.432443
2018-08-15,7810.02,7832.66,7732.7,7774.12,20798.73,3.8,2.0,14206.0,2.432443
2018-08-16,7826.95,7849.67,7795.74,7806.52,20798.73,3.8,2.0,14206.0,2.432443
2018-08-17,7786.64,7830.78,7752.68,7816.33,20798.73,3.8,2.0,14206.0,2.432443
2018-08-20,7834.37,7837.14,7787.9,7821.01,20798.73,3.8,2.0,14206.0,2.432443
2018-08-21,7840.09,7897.68,7836.79,7859.17,20798.73,3.8,2.0,14206.0,2.432443
2018-08-22,7844.04,7897.63,7840.84,7889.1,20798.73,3.8,2.0,14206.0,2.432443
2018-08-23,7886.47,7926.32,7866.53,7878.46,20798.73,3.8,2.0,14206.0,2.432443
2018-08-24,7907.81,7949.71,7907.11,7945.98,20798.73,3.8,2.0,14206.0,2.432443
2018-08-27,7989.64,8024.94,7976.6,8017.9,20798.73,3.8,2.0,14206.0,2.432443
2018-08-28,8039.01,8046.32,8009.59,8030.04,20798.73,3.8,2.0,14206.0,2.432443
2018-08-29,8044.34,8113.56,8042.1,8109.69,20798.73,3.8,2.0,14206.0,2.432443
2018-08-30,8094.2,8133.3,8069.57,8088.36,20798.73,3.8,2.0,14206.0,2.432443
2018-08-31,8079.31,8119.82,8079.31,8109.54,20798.73,3.8,2.0,14206.0,2.432443
2018-09-04,8087.96,8104.07,8042.14,8091.25,20798.73,3.7,2.0,14238.2,2.462881
2018-09-05,8073.53,8077.84,7962.35,7995.17,20798.73,3.7,2.0,14238.2,2.462881
2018-09-06,7998.27,8001.97,7885.49,7922.73,20798.73,3.7,2.0,14238.2,2.462881
2018-09-07,7878.79,7962.54,7873.93,7902.54,20798.73,3.7,2.0,14238.2,2.462881
2018-09-10,7939.57,7945.04,7890.39,7924.16,20798.73,3.7,2.0,14238.2,2.462881
2018-09-11,7894.87,7986.32,7880.93,7972.47,20798.73,3.7,2.0,14238.2,2.462881
2018-09-12,7958.87,7965.39,7884.05,7954.23,20798.73,3.7,2.0,14238.2,2.462881
2018-09-13,7999.93,8037.51,7989.85,8013.71,20798.73,3.7,2.0,14238.2,2.462881
2018-09-14,8026.16,8040.83,7979.78,8010.04,20798.73,3.7,2.0,14238.2,2.462881
2018-09-17,7992.21,8002.78,7890.07,7895.79,20798.73,3.7,2.0,14238.2,2.462881
2018-09-18,7903.57,7986.09,7901.01,7956.11,20798.73,3.7,2.0,14238.2,2.462881
2018-09-19,7962.55,7976.13,7917.73,7950.04,20798.73,3.7,2.0,14238.2,2.462881
2018-09-20,7993.53,8039.07,7986.41,8028.23,20798.73,3.7,2.0,14238.2,2.462881
2018-09-21,8041.69,8057.26,7979.67,7986.96,20798.73,3.7,2.0,14238.2,2.462881
2018-09-24,7939.38,7997.9,7912.47,7993.25,20798.73,3.7,2.0,14238.2,2.462881
2018-09-25,8001.59,8014.12,7979.29,8007.47,20798.73,3.7,2.0,14238.2,2.462881
2018-09-26,8011.68,8067.03,7982.77,7990.37,20798.73,3.7,2.0,14238.2,2.462881
2018-09-27,8021.22,8071.56,8017.91,8041.97,20798.73,3.7,2.0,14238.2,2.462881
2018-09-28,8024.5,8065.06,8015.87,8046.35,20798.73,3.7,2.0,14238.2,2.462881
2018-10-01,8091.5,8107.38,8019.77,8037.3,20917.867,3.8,2.0,14248.1,2.415236
2018-10-02,8024.48,8054.16,7983.98,7999.55,20917.867,3.8,2.0,14248.1,2.415236
2018-10-03,8034.65,8053.93,8012.03,8025.09,20917.867,3.8,2.0,14248.1,2.415236
2018-10-04,7993.33,7997.17,7833.16,7879.51,20917.867,3.8,2.0,14248.1,2.415236
2018-10-05,7874.76,7902.67,7715.97,7788.45,20917.867,3.8,2.0,14248.1,2.415236
2018-10-08,7747.1,7797.32,7654.84,7735.95,20917.867,3.8,2.0,14248.1,2.415236
2018-10-09,7728.51,7799.75,7718.95,7738.02,20917.867,3.8,2.0,14248.1,2.415236
2018-10-10,7694.08,7701.2,7420.56,7422.05,20917.867,3.8,2.0,14248.1,2.415236
2018-10-11,7388.07,7493.21,7274.04,7329.06,20917.867,3.8,2.0,14248.1,2.415236
